idempl,id_cittadino
3488,ID_279736224
3488,ID_284361889
3489,ID_279773235
3489,ID_284621005
3490,ID_279629959
3491,ID_279710751
3492,ID_279515282
3492,ID_279515282
3492,ID_284363052
3493,ID_284548709
3494,ID_279559947
3495,ID_279788202
3496,ID_279778776
3496,ID_284626546
3497,ID_279750722
3497,ID_279750722
3497,ID_284598492
3498,ID_279787419
3498,ID_284635189
3499,ID_279327323
3499,ID_279503313
3499,ID_279503313
3499,ID_284175093
3499,ID_284175093
3499,ID_284351083
3500,ID_279730576
3500,ID_284578346
3501,ID_279692284
3501,ID_284540054
3502,ID_279757814
3502,ID_284605584
3503,ID_279800560
3504,ID_279753982
3505,ID_279499548
3505,ID_279727947
3505,ID_284575717
3506,ID_279737588
3507,ID_279561070
3507,ID_284408840
3508,ID_279546564
3508,ID_284394334
3509,ID_279557343
3509,ID_284405113
3510,ID_279757163
3510,ID_284604933
3511,ID_279764778
3512,ID_279802422
3513,ID_279576263
3513,ID_279796150
3514,ID_279856299
3515,ID_284441208
3516,ID_284508160
3517,ID_279732362
3517,ID_284580132
3518,ID_284340833
3519,ID_279777723
3520,ID_279596053
3520,ID_284443823
3521,ID_278938289
3521,ID_283786060
3522,ID_279786537
3523,ID_279577251
3523,ID_284425021
3524,ID_279663642
3524,ID_279772540
3524,ID_284511412
3524,ID_284511412
3525,ID_279756841
3525,ID_284604611
3526,ID_279799807
3527,ID_279786154
3528,ID_279748328
3528,ID_284596098
3529,ID_279751843
3529,ID_279751843
3529,ID_284599613
3530,ID_279783646
3531,ID_279536391
3532,ID_279750199
3532,ID_279750199
3532,ID_284597969
3533,ID_279626711
3533,ID_279626711
3533,ID_284474481
3534,ID_279956197
3535,ID_279759866
3536,ID_279777640
3537,ID_279512545
3537,ID_284360315
3538,ID_279641390
3538,ID_279641390
3538,ID_284489160
3539,ID_279802002
3540,ID_279776483
3540,ID_279776483
3540,ID_284624253
3541,ID_279735690
3542,ID_279715033
3542,ID_284562803
3543,ID_279584730
3543,ID_284432500
3544,ID_279752689
3544,ID_279752689
3544,ID_284600459
3544,ID_284600459
3545,ID_279751673
3545,ID_284599443
3546,ID_279783875
3547,ID_279772212
3547,ID_284619982
3548,ID_279662277
3548,ID_284510047
3549,ID_279732179
3549,ID_279733229
3549,ID_284456499
3549,ID_284579949
3549,ID_284580999
3550,ID_279594290
3551,ID_279794195
3552,ID_279770391
3552,ID_284618161
3553,ID_279749872
3553,ID_279749872
3553,ID_284597642
3554,ID_279636173
3554,ID_284483943
3555,ID_279885409
3555,ID_284733176
3556,ID_279721000
3557,ID_279634499
3557,ID_284482269
3558,ID_279635836
3558,ID_284483606
3559,ID_279786529
3560,ID_279153371
3560,ID_284001141
3561,ID_279767807
3561,ID_279767807
3561,ID_284615577
3562,ID_279764035
3562,ID_284611805
3563,ID_279767017
3563,ID_279767017
3563,ID_279767017
3563,ID_284614787
3563,ID_284614787
3563,ID_284614787
3564,ID_279604699
3564,ID_284452469
3565,ID_279719064
3565,ID_284566834
3566,ID_279795340
3567,ID_279752821
3567,ID_284600591
3568,ID_279604561
3569,ID_279626818
3569,ID_284474588
3570,ID_279795339
3571,ID_279664359
3572,ID_279112742
3572,ID_279669835
3572,ID_279669835
3572,ID_283960512
3572,ID_284517605
3573,ID_279601955
3574,ID_279496220
3574,ID_284343990
3574,ID_284343990
3575,ID_279547601
3576,ID_279497694
3577,ID_279624740
3577,ID_279624740
3577,ID_284472510
3578,ID_279817634
3578,ID_284665404
3579,ID_279674971
3579,ID_284522741
3580,ID_279764740
3581,ID_279755501
3581,ID_284603271
3582,ID_284498773
3583,ID_279650958
3584,ID_279653211
3584,ID_284500981
3585,ID_279779179
3585,ID_279779179
3585,ID_284626949
3586,ID_279776894
3587,ID_279732533
3587,ID_284580303
3588,ID_279789009
3589,ID_279754551
3590,ID_279748246
3590,ID_284596016
3591,ID_279544025
3592,ID_278960000
3592,ID_283807771
3593,ID_279727278
3594,ID_279683911
3594,ID_284531681
3594,ID_284651179
3595,ID_279727238
3596,ID_279733060
3596,ID_279733060
3596,ID_284580830
3597,ID_279791394
3598,ID_279610504
3598,ID_284458274
3599,ID_279541895
3600,ID_279794077
3600,ID_284641847
3601,ID_279689052
3602,ID_279791395
3603,ID_279662848
3603,ID_284510618
3604,ID_279541920
3604,ID_284389690
3605,ID_279651159
3606,ID_279677136
3606,ID_284524906
3607,ID_279767163
3607,ID_284614933
3608,ID_279720818
3608,ID_284568588
3609,ID_279762740
3610,ID_279776919
3610,ID_284624689
3611,ID_279591589
3611,ID_279591589
3611,ID_284439359
3612,ID_279725007
3612,ID_284572777
3613,ID_279691471
3613,ID_279711713
3613,ID_284539241
3613,ID_284559483
3614,ID_279639495
3614,ID_284504961
3615,ID_279643207
3615,ID_279643207
3615,ID_284490977
3615,ID_284490977
3616,ID_279764929
3616,ID_284612699
3617,ID_279764877
3618,ID_279639125
3618,ID_279639125
3618,ID_284486895
3619,ID_279682446
3619,ID_284530216
3620,ID_279641668
3620,ID_284489438
3621,ID_279683316
3621,ID_284531086
3622,ID_279762646
3622,ID_279762646
3622,ID_284610416
3623,ID_279678727
3624,ID_279850993
3624,ID_284698761
3625,ID_279691260
3625,ID_284539030
3626,ID_279686860
3626,ID_284534630
3627,ID_279728030
3627,ID_279728030
3627,ID_279728030
3627,ID_284575800
3627,ID_284575800
3628,ID_279666423
3629,ID_279682663
3629,ID_284530433
3630,ID_279677812
3630,ID_284525582
3631,ID_279776893
3632,ID_279642974
3633,ID_279719510
3634,ID_279627982
3634,ID_284475752
3635,ID_279647307
3636,ID_279646477
3636,ID_284494247
3637,ID_279737215
3637,ID_284584985
3638,ID_279739436
3638,ID_284587206
3639,ID_279719398
3639,ID_284567168
3640,ID_279490805
3641,ID_279681197
3641,ID_279681197
3641,ID_284528967
3641,ID_284528967
3642,ID_279646954
3642,ID_284494724
3643,ID_279783732
3644,ID_279643742
3644,ID_279643742
3644,ID_284491512
3645,ID_279706189
3645,ID_284553959
3646,ID_279677431
3646,ID_284525201
3647,ID_279770318
3647,ID_284618088
3648,ID_279736789
3648,ID_284584559
3649,ID_279746087
3649,ID_284593857
3650,ID_279686869
3650,ID_284534639
3651,ID_279718243
3651,ID_284566013
3652,ID_279719829
3652,ID_279719829
3652,ID_284567599
3652,ID_284567599
3653,ID_279723848
3654,ID_279687068
3654,ID_279695575
3654,ID_284534838
3655,ID_279724295
3655,ID_284572065
3656,ID_279697132
3656,ID_284544902
3657,ID_284511093
3658,ID_284514347
3659,ID_279679125
3660,ID_279715341
3660,ID_284563111
3661,ID_279713000
3661,ID_279713000
3661,ID_284528968
3661,ID_284560770
3662,ID_284566980
3663,ID_279711909
3663,ID_284559679
3664,ID_279723074
3664,ID_279723074
3664,ID_284570844
3664,ID_284570844
3665,ID_279785678
3666,ID_279718825
3666,ID_284566595
3667,ID_279688337
3667,ID_284536107
3668,ID_279718403
3668,ID_279718403
3668,ID_284566173
3668,ID_284566173
3668,ID_284566173
3669,ID_279729149
3670,ID_279722768
3671,ID_279714984
3672,ID_284523757
3673,ID_279790073
3674,ID_279623838
3675,ID_279629216
3676,ID_279712351
3676,ID_279712351
3676,ID_284560121
3677,ID_284563202
3678,ID_279736788
3678,ID_279736788
3678,ID_284584558
3679,ID_279728028
3680,ID_279795375
3681,ID_279721307
3681,ID_284569077
3682,ID_284568754
3683,ID_279723164
3684,ID_279742292
3684,ID_284590062
3685,ID_284563201
3686,ID_279640064
3686,ID_284487834
3687,ID_279712107
3687,ID_284559877
3688,ID_279674705
3689,ID_279633950
3690,ID_279711306
3690,ID_279711306
3690,ID_284559076
3691,ID_279787420
3692,ID_279719366
3693,ID_279637398
3694,ID_279720945
3694,ID_284568715
3695,ID_279791477
3696,ID_279747104
3696,ID_284594874
3697,ID_279645367
3698,ID_279711547
3699,ID_279783120
3700,ID_279779380
3700,ID_284627150
3701,ID_279637408
3702,ID_279639783
3703,ID_279776815
3704,ID_279751949
3705,ID_279643220
3705,ID_284490990
3706,ID_279799390
3706,ID_284647160
3707,ID_279720805
3707,ID_284568575
3708,ID_279760137
3708,ID_279760137
3708,ID_284607907
3709,ID_279761260
3710,ID_279788582
3711,ID_279780915
3712,ID_279788594
3713,ID_279783435
3714,ID_279747604
3715,ID_279794515
3715,ID_279794515
3715,ID_284642285
3716,ID_279790064
